number_of_dialog,start_time,end_time,dialog
1672,"01:39:31,632","01:39:33,300",- Come. <font color=#ff00ff>- [CHEERING]</font>
1673,"01:39:33,301","01:39:35,135",Welcome your brethren
1674,"01:39:35,136","01:39:37,337",who have been baptized by the light.
1675,"01:39:37,338","01:39:39,940","- Please. <i><font color=#FF551>- CONNIE:</font> Oh, my God!</i>"
1676,"01:39:39,941","01:39:42,675",<i><font color=#FF551>DUKE:</font> Let's give them some applause!</i>
1677,"01:39:42,676","01:39:47,280",One of the reasons they had done that to Jesse was a movie
1678,"01:39:47,281","01:39:50,483","- <i>called ""Birth of a Nation"".</i> <font color=#ff00ff>- [SCATTERED MURMURS]</font>"
1679,"01:39:50,484","01:39:53,186","It had come out the year before,"
1680,"01:39:53,187","01:40:01,128",and it was so powerful that it gave the Ku Klux Klan a rebirth.
1681,"01:40:01,129","01:40:03,731","<font color=#ff00ff>- [DRAMATIC PIANO MUSIC PLAYING]</font> <i><font color=#FF551>- CONNIE:</font> Oh, God. Oh, my God.</i>"
1682,"01:40:03,732","01:40:06,566","<i>Oh, my God. No!</i>"
1683,"01:40:06,567","01:40:07,733",<i>No!</i>
1684,"01:40:07,734","01:40:09,768",<font color=#ff00ff>[CROWD JEERING]</font>
1685,"01:40:09,769","01:40:14,539","<i><font color=#FF551>CONNIE:</font> Oh, look at that one! Oh, he's disgusting. Oh!</i>"
1686,"01:40:14,540","01:40:16,599","<i>Oh, those poor women.</i>"
1687,"01:40:18,044","01:40:19,545",<i>Don't you do it! Oh!</i>
1688,"01:40:19,546","01:40:21,813",- Why? - No.
1689,"01:40:21,814","01:40:23,615",No. Oh!
1690,"01:40:23,616","01:40:26,253",<i>The ingenuity of white women!</i>
1691,"01:40:26,254","01:40:28,221","<font color=#ff00ff>[CLAPPING, JEERING]</font>"
1692,"01:40:28,222","01:40:29,789",<font color=#ff00ff>[CONNIE LAUGHING]</font>
1693,"01:40:29,790","01:40:31,857",<i><font color=#FF551>CONNIE:</font> Oh!</i>
1694,"01:40:31,858","01:40:37,162","<i><font color=#FF551>TURNER:</font> Today, they would call that kind of movie a blockbuster.</i>"
1695,"01:40:37,163","01:40:39,231",<i>Everybody saw it.</i>
1696,"01:40:39,232","01:40:40,833",<i><font color=#FF551>CONNIE:</font> That's disgusting.</i>
1697,"01:40:40,834","01:40:43,869","Even the president of the United States,"
1698,"01:40:43,870","01:40:48,475","Woodrow Wilson, showed it at the White House."
1699,"01:40:48,476","01:40:49,742","<font color=#ff00ff>[GASPING, MURMURING]</font>"
1700,"01:40:49,743","01:40:55,781","And he said that it was ""history written with lightning""."
1701,"01:40:55,782","01:40:58,986",<font color=#ff00ff>- [LAUGHTER]</font> <i><font color=#FF551>- MAN:</font> What... what is really...</i>
1702,"01:40:58,987","01:41:02,722","<i><font color=#FF551>CONNIE:</font> ""Dem free-niggers f'um de N'of am sho' crazy.""</i>"
1703,"01:41:02,723","01:41:04,524","Oh, look at that little pickaninny."
1704,"01:41:04,525","01:41:06,492",<font color=#ff00ff>[LAUGHING]</font>
1705,"01:41:06,493","01:41:09,061","Watch, watch. They're gonna scare the pickaninnies."
1706,"01:41:09,662","01:41:09,662",<i><font color=#FF551>MAN:</font> Get out of there!</i>
1707,"01:41:09,663","01:41:11,864",- Move. Move. - Get out of there!
1708,"01:41:11,865","01:41:15,390","<font color=#ff00ff>[SHOUTING, CLAPPING]</font>"
1709,"01:41:17,838","01:41:20,840",The inspiration!
1710,"01:41:20,841","01:41:25,166","<font color=#ff00ff>[LAUGHING, CHEERING]</font>"
1711,"01:41:29,683","01:41:32,614",<font color=#ff00ff>[RAUCOUS CHEERING AND APPLAUSE]</font>
1712,"01:41:32,615","01:41:34,021",<i><font color=#FF551>MAN:</font> Get 'em out of there!</i>
1713,"01:41:34,022","01:41:35,254",- <i>Go get 'em! - Go!</i>
1714,"01:41:35,255","01:41:37,690",<i><font color=#FF551>CONNIE:</font> Go get 'em!</i>
1715,"01:41:37,691","01:41:41,631","- <i>""The trial."" <font color=#FF551>- MAN:</font> Hey!</i>"
1716,"01:41:41,632","01:41:43,662",- Send him to hell! - String him up!
1717,"01:41:43,663","01:41:45,198",<i><font color=#FF551>CONNIE:</font> String him up!</i>
1718,"01:41:45,199","01:41:47,700",- Guilty! - Get him on that horse.
1719,"01:41:47,701","01:41:49,869",Get him up! String him up!
1720,"01:41:49,870","01:41:52,394",<font color=#ff00ff>[CHEERING]</font>
1721,"01:41:57,744","01:41:59,745","- Yeah! <font color=#ff00ff>- [WHOOPING, CHEERING]</font>"
1722,"01:41:59,746","01:42:02,404",<font color=#ff00ff>[CHEERING AND APPLAUSE CONTINUE]</font>
1723,"01:42:05,119","01:42:07,753",<font color=#ff00ff>[INDISTINCT CHATTER]</font>
1724,"01:42:07,754","01:42:10,856",<font color=#ff00ff>[CHANTING]</font> White power! White power! White power!
1725,"01:42:10,857","01:42:14,327",White power! White power! White power!
1726,"01:42:14,328","01:42:22,902",That's why we're here today. In the name of Black Power.
1727,"01:42:22,903","01:42:25,272",<i><font color=#FF551>- CROWD:</font> Yes. - Black Power. Black Power.</i>
1728,"01:42:25,273","01:42:28,175",<font color=#ff00ff>[CHANTING]</font> Black Power! Black Power!
1729,"01:42:28,176","01:42:31,877",Black Power! Black Power! Black Power!
1730,"01:42:31,878","01:42:32,878",Black Power!
1731,"01:42:32,879","01:42:34,014",<i>Black Power!</i>
1732,"01:42:34,015","01:42:35,282",<font color=#ff00ff>[CHANT FADES]</font> <i>Black Power...</i>
1733,"01:42:35,283","01:42:37,951",I'd like you to do me a favor and...
1734,"01:42:37,952","01:42:40,287",just look around.
1735,"01:42:40,288","01:42:42,878",That's right. Everyone just look around.
1736,"01:42:44,058","01:42:49,162","Today, we are privileged to be among white men."
1737,"01:42:49,163","01:42:50,830",And white women. <font color=#ff00ff>[CHUCKLES]</font>
1738,"01:42:50,831","01:42:52,332",<font color=#ff00ff>[LAUGHTER]</font>
1739,"01:42:52,333","01:42:56,569",Such as yourselves. Real warriors for the real America.
1740,"01:42:56,570","01:43:00,039",The America that our ancestors fought and died for.
1741,"01:43:00,040","01:43:00,440",<font color=#ff00ff>[CROWD MURMURING]</font>
1742,"01:43:00,441","01:43:03,210",The true white American race.
1743,"01:43:03,211","01:43:07,312",The backbone from whence came our great Southern heritage.
1744,"01:43:07,313","01:43:08,281",<font color=#ff00ff>[CROWD MURMURING IN AGREEMENT]</font>
1745,"01:43:08,282","01:43:11,952",- And I want to thank you. <i><font color=#FF551>- MAN:</font> Jesus Christ.</i>
1746,"01:43:11,953","01:43:14,787",I want to thank you so much
1747,"01:43:14,788","01:43:18,858",- for never putting your country second. <i><font color=#FF551>- MAN:</font> That's right.</i>
1748,"01:43:18,859","01:43:21,228",- America first. <i><font color=#FF551>- GROUP:</font> America first.</i>
1749,"01:43:21,229","01:43:26,099",- America first. <font color=#FF551>- ALL:</font> America first! America first!
1750,"01:43:26,100","01:43:35,475",America first! America first! America first! America first! America first! America first!
1751,"01:43:35,476","01:43:40,880",<i>America first! America first! America first!</i>
1752,"01:43:40,881","01:43:43,250",- <i>America first!</i> <font color=#ff00ff>- [APPLAUSE]</font>
1753,"01:43:43,251","01:43:47,487","Ain't this a bitch. If I would have known this was a Klan meeting,"
1754,"01:43:47,488","01:43:50,723",I wouldn't have taken this motherfucking gig.
1755,"01:43:50,724","01:43:55,162","- Goddamn. - Right on, right on."
1756,"01:43:55,163","01:43:56,530","All right, now, when are you boys gonna invite me"
1757,"01:43:56,531","01:43:58,831",- down to Louisiana? Hmm? <font color=#ff00ff>- [CHUCKLES]</font>
1758,"01:43:58,832","01:44:01,001",- We'd certainly love to have you. - Mmm.
1759,"01:44:01,002","01:44:04,304","Still a lot of work to be done. I mean, you've done a great job whipping up this chapter, but..."
1760,"01:44:04,305","01:44:06,106","Well, I could do a great job on a national level."
1761,"01:44:06,107","01:44:08,808","Excuse me. Walter, may I?"
1762,"01:44:08,809","01:44:12,512","- Behave yourself. - Mr. Duke, I just want to say how..."
1763,"01:44:12,513","01:44:17,217","honored my wife, Connie, and I are for being in your presence."
1764,"01:44:17,218","01:44:19,582","- What's your name, friend? - Felix."
1765,"01:44:19,583","01:44:22,255","Felix, the pleasure's all mine."
1766,"01:44:22,256","01:44:24,858",We'd love to have you out at the house for dinner sometime.
1767,"01:44:24,859","01:44:28,195",We Coloradans can cook just as good as those Cajun ladies you got down there.
1768,"01:44:28,196","01:44:30,530","- All right, now, Connie. <font color=#ff00ff>- [LAUGHTER]</font>"
1769,"01:44:30,531","01:44:34,132","We're on a very tight schedule here, but you made a mistake."
1770,"01:44:34,133","01:44:35,567","Next time I'm in town, I'm gonna hold you to that."
1771,"01:44:35,568","01:44:37,971",- Okay? - Oh. <font color=#ff00ff>[LAUGHS]</font>
1772,"01:44:38,372","01:44:39,872","<i><font color=#FF551>CONNIE:</font> Oh, I see Susie.</i>"
1773,"01:44:39,873","01:44:41,942",<i>I'll be back in just a second.</i>
1774,"01:44:43,411","01:44:45,178",Thank you. Thank you very much.
1775,"01:44:45,179","01:44:46,012",- Is this your wife? <i><font color=#FF551>- MAN:</font> Yep.</i>
1776,"01:44:46,013","01:44:47,187",- Hey. Ron. How are you? <i><font color=#FF551>- WOMAN:</font> Hi.</i>
1777,"01:44:47,188","01:44:48,515",Nice to meet you.
1778,"01:44:48,516","01:44:51,418","- Never seen you dressed up before. - It's a pleasure to meet you, Felix."
1779,"01:44:51,419","01:44:54,442","- You have a fantastic night. - Oh, thank you."
1780,"01:44:56,057","01:44:58,948",Amer... America first.
1781,"01:44:59,859","01:45:01,127","Hey, Ron, how you doing?"
1782,"01:45:01,128","01:45:02,362","- I'm good, I'm good. - Good."
1783,"01:45:02,363","01:45:03,433",He's a cop.
1784,"01:45:04,134","01:45:04,863",Who?
1785,"01:45:04,864","01:45:06,366",- That guy. - Ron?
1786,"01:45:06,367","01:45:09,069","- No, the other guy. - Ron's a cop?"
1787,"01:45:09,070","01:45:12,072","His name is Phillip, but his nickname is Flip."
1788,"01:45:12,073","01:45:14,574",- Who's Phillip? - Who's Ron? That's Phillip.
1789,"01:45:14,575","01:45:15,876",- What the fuck are you talking about? - That guy.
1790,"01:45:15,877","01:45:20,213",That's the cop that sent me to the fucking big house for armed fucking robbery.
1791,"01:45:20,214","01:45:22,549",His fucking name is Phillip. Phillip Zimmerman.
1792,"01:45:22,550","01:45:24,417",- What's his name? - Phillip Zimmerman.
1793,"01:45:24,418","01:45:26,286",How many times I gotta fucking tell you?
1794,"01:45:26,287","01:45:29,555",- Isn't that a fucking Jew name? - You can't go by that.
1795,"01:45:29,556","01:45:34,750","Jews change their name all the time to non Jew names. I mean, they killed Jesus, right?"
1796,"01:45:35,463","01:45:41,033",- Ron Stallworth is a fucking Jew. - Could've been worse.
1797,"01:45:41,034","01:45:44,604",- How so? - Could've been a nigger.
1798,"01:45:44,605","01:45:47,173",- Yeah. <i><font color=#FF551>- DUKE:</font> They built this stuff out of...</i>
1799,"01:45:47,174","01:45:50,277","Uh, it starts to dissolve. It wasn't water, you know."
1800,"01:45:50,878","01:45:53,113",<i>The beads take the...</i>
1801,"01:45:53,114","01:45:55,881",- He is a nigger. - Who?
1802,"01:45:56,282","01:45:59,174",That cop guarding Duke.
1803,"01:46:00,288","01:46:03,123",- Zimmerman's using his name. - <i>I guess I could use mops.</i>
1804,"01:46:03,124","01:46:06,593","- Shall we tell the Grand Wizard? - No, no, no. Not yet."
1805,"01:46:06,594","01:46:09,184",I'll find the moment.
1806,"01:46:09,823","01:46:13,722",Okay. Fucking Jew.
1807,"01:46:15,376","01:46:17,870","<i><font color=#FF551>MAN:</font> Yeah, I know. We have a strong future in America.</i>"
1808,"01:46:17,871","01:46:19,172",<i><font color=#FF551>DUKE:</font> I'm so glad I made this trip.</i>
1809,"01:46:19,173","01:46:21,007","- With all these chapters... - Well, that's what we"
1810,"01:46:21,008","01:46:22,502","- have to work on. - Uh, excuse me, gentlemen."
1811,"01:46:22,503","01:46:24,611",Hi. <font color=#ff00ff>[CHUCKLES]</font>
1812,"01:46:24,612","01:46:26,980","Uh, Mr. Duke..."
1813,"01:46:26,981","01:46:28,415",favor to ask.
1814,"01:46:28,416","01:46:33,986",Nobody's gonna believe me when I tell them that I was your personal bodyguard today.
1815,"01:46:33,987","01:46:36,489",Care to take a Polaroid with me?
1816,"01:46:36,490","01:46:41,328","- I don't know. Do those cool shades come off? - Oh, yes, sir, they do."
1817,"01:46:41,329","01:46:42,962",- Okay. - There we go.
1818,"01:46:42,963","01:46:44,531","Hey, Jesse. Let's do this. It'll be right."
1819,"01:46:44,532","01:46:45,999","- Oh. - Yeah, yeah, yeah."
1820,"01:46:46,000","01:46:49,001","- Who should, uh... - Oh, look... what's... what's his name?"
1821,"01:46:49,002","01:46:50,337","Uh, Ron."
1822,"01:46:50,338","01:46:52,339","- <i>Uh, Stallworth. <font color=#FF551>- RON:</font> Ron. Ron.</i>"
1823,"01:46:52,340","01:46:55,564","Sir, can you take this picture of us, please?"
1824,"01:47:00,181","01:47:02,004","All right, don't touch me."
1825,"01:47:03,684","01:47:05,117",Great.
1826,"01:47:05,118","01:47:06,252",- All right. - All right.
1827,"01:47:06,253","01:47:12,926",Thank you so much. Thank you. Here we go. One. Two. Three.
1828,"01:47:12,927","01:47:15,595","<font color=#ff00ff>- [CAMERA CLICKS, WHIRS]</font> <i><font color=#FF551>- DUKE:</font> Jesus H. Christ!</i>"
1829,"01:47:15,596","01:47:17,886",<font color=#ff00ff>[CHUCKLES]</font>
1830,"01:47:19,266","01:47:21,968","What did you just do, boy?"
1831,"01:47:21,969","01:47:24,093",<font color=#ff00ff>[CHUCKLING]</font> I mean...
1832,"01:47:24,939","01:47:26,940",What the hell did you just do?
1833,"01:47:26,941","01:47:31,110","Sir, if you lay a finger on me, I'll arrest your ass for assaulting a police officer."
1834,"01:47:31,111","01:47:32,982",<font color=#ff00ff>[DUKE CHUCKLING]</font>
1835,"01:47:32,983","01:47:35,971",That's worth about five years in prison.
1836,"01:47:36,590","01:47:38,919",Try me. See if I'm playing.
1837,"01:47:38,920","01:47:41,938",Why don't you come down to Louisiana sometime?
1838,"01:47:42,389","01:47:44,813",See how we play.
1839,"01:47:46,393","01:47:50,229","Boy, you better get your nigger ass out of here now."
1840,"01:47:50,230","01:47:51,464",Mm-hmm.
1841,"01:47:51,465","01:47:54,990",- America first. <font color=#ff00ff>- [DUKE CHUCKLES]</font>
1842,"01:47:55,703","01:47:59,194",Excuse me. May I? Thanks.
1843,"01:48:01,108","01:48:02,542","<i><font color=#FF551>- WALKER:</font> You ready? <font color=#FF551>- CONNIE:</font> What, now?</i>"
1844,"01:48:02,543","01:48:04,767",<i><font color=#FF551>WALKER:</font> Don't be nervous.</i>
1845,"01:48:05,513","01:48:08,114",<i><font color=#FF551>- CONNIE:</font> Okay. <font color=#FF551>- FELIX:</font> I'm leaving.</i>
1846,"01:48:08,115","01:48:10,049",<i><font color=#FF551>- WALKER:</font> Remember what we talked about. <font color=#FF551>- CONNIE:</font> Okay.</i>
1847,"01:48:10,050","01:48:13,419",Come here.
1848,"01:48:13,420","01:48:14,521",Now you may do your job.
1849,"01:48:14,522","01:48:17,279",- Okay. - Nice and easy does it.
1850,"01:48:20,494","01:48:22,985",Excuse me.
1851,"01:48:23,864","01:48:25,954",Excuse me.
1852,"01:48:36,076","01:48:39,446","Attention, all units. Be on the lookout for a brown truck"
1853,"01:48:39,447","01:48:44,584","with a ""white pride"" bumper sticker. License plate: KE4108."
1854,"01:48:44,585","01:48:46,642",<font color=#ff00ff>[ENGINE STARTS]</font>
1855,"01:48:48,088","01:48:50,646",<font color=#ff00ff>[TIRES SQUEALING]</font>
1856,"01:48:52,393","01:48:55,094",<i><font color=#FF551>FLIP:</font> Kills this big rat in the back of our backyard.</i>
1857,"01:48:55,095","01:48:57,463",And I actually start to like the fucking thing for the first time.
1858,"01:48:57,464","01:48:58,855","I shit you not, three days later,"
1859,"01:48:58,856","01:49:00,833",- this little Girl Scout comes to our door... - Ron...
1860,"01:49:00,834","01:49:01,868",- hmm? <font color=#ff00ff>- [FLIP STAMMERS]</font>
1861,"01:49:01,869","01:49:04,650",I believe you know my friend.
1862,"01:49:05,151","01:49:07,095",Who's your friend?
1863,"01:49:07,608","01:49:09,776",Hey.
1864,"01:49:09,777","01:49:12,312","No, sorry, I don't think we've met before. Ron Stallworth."
1865,"01:49:12,313","01:49:16,149","Yeah? It's been a few years, right?"
1866,"01:49:16,150","01:49:19,207",- Been a few years? - Yeah.
1867,"01:49:19,980","01:49:23,256","- No, I'm sorry. I don't think I can place you. - Did you two go to school together?"
1868,"01:49:23,257","01:49:26,893","No. I went to private school. Leavenworth, Kansas."
1869,"01:49:26,894","01:49:31,064","- Isn't that where the federal penitentiary is? - Matter a fact, it is."
1870,"01:49:31,065","01:49:33,332",You know something about that.
1871,"01:49:33,333","01:49:34,701","- Don't you, Flip? - Flip?"
1872,"01:49:34,702","01:49:36,102","<i><font color=#FF551>MAN:</font> Excuse me, gentlemen.</i>"
1873,"01:49:36,103","01:49:40,662",There is an emergency phone call in the hallway for a Felix Kendrickson.
1874,"01:49:41,542","01:49:45,066","I'll be right back, Flip."
1875,"01:49:48,148","01:49:50,806",<font color=#ff00ff>[QUIET CHATTER AND LAUGHTER]</font>
1876,"01:49:59,192","01:49:59,859",Hello?
1877,"01:49:59,860","01:50:01,127",<font color=#ff00ff>- [SIREN WAILING]</font> <i><font color=#FF551>- CONNIE:</font> Felix.</i>
1878,"01:50:01,128","01:50:04,130","<i>Jesus, they've got cops everywhere. Somebody tipped them off.</i>"
1879,"01:50:04,131","01:50:07,567","- Oh, God, there's another one! - Calm down, baby."
1880,"01:50:07,568","01:50:11,738","We planned for this, all right? We'll go to plan B, okay?"
1881,"01:50:11,739","01:50:15,408","Okay, okay, okay. Okay, okay, okay, plan B."
1882,"01:50:15,409","01:50:17,610","All right, baby? You can do it."
1883,"01:50:17,611","01:50:20,547",- I'll be right there. - All right.
1884,"01:50:20,548","01:50:24,317","Remember when you said, one day, I'm gonna need your help?"
1885,"01:50:24,318","01:50:30,279","- This is it, baby. I love you, honey bun. - I... I love you."
1886,"01:50:32,159","01:50:34,816",<font color=#ff00ff>[INDISTINCT CHATTER]</font>
1887,"01:50:35,729","01:50:38,687",<i><font color=#FF551>MAN:</font> I can make America great again.</i>
1888,"01:50:39,933","01:50:41,567","<i><font color=#FF551>- MAN2:</font> Oh, yeah. <font color=#FF551>- MAN3:</font> We need lawyers,</i>"
1889,"01:50:41,568","01:50:42,902","<i>we need doctors, and we need...</i>"
1890,"01:50:42,903","01:50:45,861",<font color=#ff00ff>[CONVERSATIONS CONTINUE INDISTINCTLY]</font>
1891,"01:50:49,143","01:50:51,344","<i><font color=#FF551>WALKER:</font> Excuse me, Mr. Duke.</i>"
1892,"01:50:51,345","01:50:53,379","<font color=#ff00ff>[QUIET, INDISTINCT CONVERSATIONS]</font>"
1893,"01:50:53,380","01:50:55,737",Let's go.
1894,"01:51:01,255","01:51:03,289",<i><font color=#FF551>MAN:</font> Good talker. He's a good talker.</i>
1895,"01:51:03,290","01:51:06,114",<font color=#ff00ff>[CONVERSATIONS CONTINUE INDISTINCTLY]</font>
1896,"01:51:07,661","01:51:09,662","You'll have to excuse him, Mr. Duke. I apologize."
1897,"01:51:09,663","01:51:11,753",What was that all about?
1898,"01:51:12,400","01:51:16,936",- Why'd he keep calling you Flip? - We were in prison together.
1899,"01:51:16,937","01:51:20,005","Years ago. Uh, it's an inside joke."
1900,"01:51:20,006","01:51:21,274",<font color=#ff00ff>[FLIP CLEARS THROAT]</font>
1901,"01:51:21,275","01:51:23,643","Well, I certainly hope everything's okay."
1902,"01:51:23,644","01:51:27,347","Yeah, but I think he may have violated his parole."
1903,"01:51:27,348","01:51:30,182",I just need to use the restroom real quick.
1904,"01:51:30,183","01:51:33,742",<font color=#ff00ff>- [HORN HONKS]</font> <font color=#ff00ff>- [TIRES SQUEALING]</font>
1905,"01:51:41,261","01:51:43,418",<font color=#ff00ff>[TIRES SCREECH]</font>
1906,"01:51:44,131","01:51:45,225","Hey, where's Patrice?"
1907,"01:51:45,226","01:51:48,201",Patrice and Odetta took Mr. Turner back to his hotel.
1908,"01:51:48,202","01:51:49,802",Back up. Back up.
1909,"01:51:49,803","01:51:51,771",<font color=#ff00ff>[TIRES SQUEALING]</font>
1910,"01:51:52,272","01:51:53,806",<font color=#ff00ff>[HONKING HORN]</font>
1911,"01:51:53,807","01:51:58,511",<i><font color=#FF551>DUKE:</font> <font color=#ff00ff>[ON RADIO]</font> Freedom. It dares to expose the fact that not only is this a country...</i>
1912,"01:51:58,512","01:52:01,314",<i>Not a white racist country. It is a racist country.</i>
1913,"01:52:01,315","01:52:06,775","<font color=#ff00ff>[CHUCKLING]</font> <i>Indeed, it is a racist country. It's an anti-white racist country.</i>"
1914,"01:52:54,835","01:52:56,491",Fuck.
1915,"01:53:11,485","01:53:13,053",But it's so important.
1916,"01:53:13,054","01:53:16,088","Next time, we should work on getting a sister in here."
1917,"01:53:16,089","01:53:17,323",<i><font color=#FF551>PATRICE:</font> We need to be hearing their stories.</i>
1918,"01:53:17,324","01:53:19,259",- Yep. - We need to start doing this every week.
1919,"01:53:19,260","01:53:22,851",- I'll reach out and see who I can get. - Yeah.
1920,"01:53:28,802","01:53:31,226",<font color=#ff00ff>[TIRES SCREECHING]</font>
1921,"01:53:42,883","01:53:44,640",<font color=#ff00ff>[TIRES SCREECHING]</font>
1922,"01:53:45,954","01:53:47,554",Colorado State Police. Don't move.
1923,"01:53:47,555","01:53:52,025","- I said stop, damn it! - No! Help me! <font color=#ff00ff>[SCREAMS]</font> Help me!"
1924,"01:53:52,026","01:53:53,659","Help me! Help me, please!"
1925,"01:53:53,660","01:53:54,861",<font color=#ff00ff>- [GRUNTING]</font> <i><font color=#FF551>- RON:</font> Stop. Stop.</i>
1926,"01:53:54,862","01:53:57,419",<font color=#ff00ff>[GRUNTING AND GROANING]</font>
1927,"01:54:01,035","01:54:02,102",- Where'd you put the bomb? - No!
1928,"01:54:02,103","01:54:03,903",You're hurting me!
1929,"01:54:03,904","01:54:05,405",Where's the bomb? Where'd you put it?
1930,"01:54:05,406","01:54:07,040",- Get off me. Get off. - <i>Where is it?</i>
1931,"01:54:07,041","01:54:09,842",- Get off of me! <font color=#ff00ff>[SOBS]</font> - Hold still. Stay still.
1932,"01:54:09,843","01:54:11,211",- <i>Stay still. - I don't know what you're talking about!</i>
1933,"01:54:11,212","01:54:13,446",- Where's the bomb? - Freeze!
1934,"01:54:13,447","01:54:15,815","Get off her, or I'll fucking shoot you."
1935,"01:54:15,816","01:54:16,616",- Whoa. - Get off her.
1936,"01:54:16,617","01:54:17,884",Okay. All right.
1937,"01:54:17,885","01:54:19,252",- <i>Easy.</i> - I'm undercover.
1938,"01:54:19,253","01:54:20,620",- He's got a gun! - I'm a cop!
1939,"01:54:20,621","01:54:21,688",- He touched me. - She's a terrorist.
1940,"01:54:21,689","01:54:25,158",That nigger attacked me. He tried to rape me. Arrest him.
1941,"01:54:25,159","01:54:26,760",- I'm an undercover cop! - Show us your badge.
1942,"01:54:26,761","01:54:28,694","- It's in my pocket, okay? - What are you waiting for?"
1943,"01:54:28,695","01:54:30,263",- Show us your badge. - It's in my pocket. Relax.
1944,"01:54:30,264","01:54:31,999",That nigger attacked me. He tried to rape me.
1945,"01:54:32,000","01:54:33,900",- Arrest him. Arrest him! - I'm... I'm... I'm a... I'm a cop.
1946,"01:54:33,901","01:54:35,501",- What are you doing? - Get on the ground now!
1947,"01:54:35,502","01:54:36,869",<i><font color=#FF551>- CONNIE:</font> Yeah! Hit him! <font color=#ff00ff>- [GRUNTING]</font></i>
1948,"01:54:36,870","01:54:41,908","<i><font color=#FF551>DUKE:</font> <font color=#ff00ff>[ON RADIO]</font> When you think about the fact that America is still well over 85% white,</i>"
1949,"01:54:41,909","01:54:46,546",<i>that America was founded exclusively by white people</i>
1950,"01:54:46,547","01:54:48,681",<i>who wrote a Declaration of Independence</i>
1951,"01:54:48,682","01:54:53,853","<i>and who fought for our freedoms, were the basis of our civilization and our culture</i>"
1952,"01:54:53,854","01:54:55,755","<i>and our Western Christian society,</i>"
1953,"01:54:55,756","01:55:01,126",<i>that means that the Christian Church that grew up in the world was overwhelmingly</i>
1954,"01:55:01,127","01:55:03,363","<i>a white, European phenomenon.</i>"
1955,"01:55:03,364","01:55:08,035","<i>The magnificent beauty of the, uh, European people.</i>"
1956,"01:55:08,036","01:55:11,237","- <i>But today, the word ""white"" is a curse word.</i> - Ron!"
1957,"01:55:11,238","01:55:14,463",<i><font color=#FF551>- DUKE:</font> ...anti-white...</i> <font color=#ff00ff>- [YELLS]</font>
1958,"01:55:27,055","01:55:30,123",<font color=#ff00ff>[SOBBING]</font>
1959,"01:55:30,124","01:55:32,214",Patrice!
1960,"01:55:33,995","01:55:36,151",Patrice!
1961,"01:55:39,133","01:55:42,157",<font color=#ff00ff>[TIRES SQUEALING]</font>
1962,"01:55:44,705","01:55:46,572",Hey! Hey!
1963,"01:55:46,573","01:55:48,041",- Stand down. Stand down! - Who the fuck are you?
1964,"01:55:48,042","01:55:49,809","Undercover cop, you fucking idiot."
1965,"01:55:49,810","01:55:53,046",- <i>The black guy's a cop?</i> - Give me your keys.
1966,"01:55:53,047","01:55:55,481",<font color=#ff00ff>[CONNIE SOBBING]</font>
1967,"01:55:55,482","01:55:57,683","<i><font color=#FF551>CONNIE:</font> <font color=#ff00ff>[SOBBING]</font> Oh, my God, Felix...</i>"
1968,"01:55:57,684","01:55:59,152",You're late.
1969,"01:55:59,153","01:56:01,054","- Felix! <i><font color=#FF551>- ODETTA:</font> Patrice, are you all right?</i>"
1970,"01:56:01,055","01:56:03,245",<i><font color=#FF551>RON:</font> Patrice.</i>
1971,"01:56:04,158","01:56:05,926",<i><font color=#FF551>CONNIE:</font> <font color=#ff00ff>[SOBBING]</font> Felix.</i>
1972,"01:56:05,927","01:56:09,251","<font color=#ff00ff>[""LUCKY MAN"" BY EMERSON, LAKE AND PALMER PLAYS]</font>"
1973,"01:56:19,806","01:56:22,142","Our own group, Ron and P."
1974,"01:56:22,143","01:56:23,276","- Mmm, I don't know about that. - Go on tour."
1975,"01:56:23,277","01:56:25,511","You know, they say two Afros that touch together,"
1976,"01:56:25,512","01:56:27,580",- they're... it's good luck. <font color=#ff00ff>- [LAUGHING]</font> Who said that?
1977,"01:56:27,581","01:56:30,350","- I... I read it somewhere. - Tell me, where'd you get this?"
1978,"01:56:30,351","01:56:32,552","- Saw this brother on ""Soul Train"". - Mm-hmm."
1979,"01:56:32,553","01:56:34,587","- Really? - And I just thought, I'm a take you there."
1980,"01:56:34,588","01:56:36,456",- Gonna take you to California. - You don't know Don Cornelius.
1981,"01:56:36,457","01:56:38,591",That's my cousin on my mama's sister's side.
1982,"01:56:38,592","01:56:40,125","<font color=#ff00ff>- [LAUGHING]</font> Really? - That's my cousin, yes."
1983,"01:56:40,126","01:56:41,527",- So I got... I got access. - Yeah?
1984,"01:56:41,528","01:56:43,030","- Wh... what is his cousin's name? - Whoa, whoa, whoa."
1985,"01:56:43,031","01:56:45,132",<font color=#ff00ff>[CHUCKLING]</font>
1986,"01:56:45,133","01:56:47,602","Who is the soul sister, Ron?"
1987,"01:56:47,603","01:56:50,771","- You been holding out on me. - All right, take it easy. Take it easy."
1988,"01:56:50,772","01:56:52,105",- Oh... <font color=#ff00ff>- [PATRICE SCOFFS]</font>
1989,"01:56:52,106","01:56:54,323","You don't remember me, do you?"
1990,"01:56:54,324","01:56:56,008",- Hun? - Oh...
1991,"01:56:56,009","01:57:00,180",Brother Kwame? Stokely Carmichael?
